api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	data_group	legs	mean_tvd	min_tvd	production_liquid_180	std_tvd	surface_lat	surface_lng	td	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	length	stage_spacing	spud_year	shortest_dist	target_formation
33023007240000	100.0	48.98071	-103.562983	0.65625	TRAIN	2.0	7902.16886121	7367.46	105602.0	87.11310088229997	48.953370180600004	-103.56126070399999	17688.0	2399060.0	30.0	33987.0	7864.65	9985.26086103396	0.003004428268576405	2011.0	1.4904559701562514	1.0
33053052540000	90.0	47.925085	-103.198321	0.65625	TRAIN	2.0	11136.2869291	10633.93	66739.0	120.55552623700001	47.9247791532	-103.239251627	20975.0	3799745.0	30.0	83098.0	11221.35	10009.447197641319	0.002997168515666816	2013.0	1.1374668310933447	0.0
33025016730000	50.0	47.186556	-102.854404	0.5	TRAIN	2.0	10616.0301504	9993.36	56157.0	158.24933951100002	47.2135126808	-102.853554546	20206.0	1132833.0	30.0	35059.0	10645.94	9839.17371767313	0.003049036520832434	2012.0	6.70065704574606	1.0
33105026890000	50.0	48.062298	-104.014609		TRAIN	2.0	10616.108469399998	10002.28	26141.0	165.16284267	48.0622516939	-104.04280173299999	17373.0	2414532.0	19.0	33192.0	10704.32	6875.705308966523	0.002763352870173527	2012.0	20.610102795485357	1.0
33061008140000	90.0	48.238795	-102.243104	0.375	TRAIN	2.0	9156.1631068	8568.54	41864.0	173.65828244099998	48.2268386554	-102.229648686	14251.0		15.0		9267.77	5452.816816378462	0.002750871798030139	2008.0	14.643825671776248	1.0
33053053610000	40.0	47.648125	-103.749049	0.59375	TRAIN	2.0	10896.5918605	10435.92	31695.0	105.429068412	47.6756668096	-103.751871312	20764.0	3667153.0	34.0	224390.0	10927.02	10074.350160256276	0.003374907508588633	2013.0	3.3450052896147793	1.0
33061008930000	110.0	48.490124	-102.670451		TRAIN	2.0	9608.35241379	8658.72	27955.0	208.590460787	48.5167852247	-102.688156742	20050.0				9737.95	10629.304283779296		2008.0	17.79599393667697	1.0
33025015450000	80.0	47.589745	-102.398083	0.4375	TRAIN	2.0	10045.3697449	8914.98	58770.0	328.474609562	47.58887589760001	-102.44071176899999	19953.0	2821720.0	30.0	38207.0	10187.8	10496.324106551247	0.002858143450550998	2011.0	0.8906419533080129	1.0
33025006030000	30.0	47.063179	-102.828754		TRAIN	3.0	10545.666422	10048.95	6596.0	114.839765909	47.0667207936	-102.840519622	20389.0				10592.86	3197.431388652061		2007.0	17.366893306986366	1.0
33061027730000	140.0	48.31195200000001	-102.603765		TRAIN	2.0	10457.0930323	9988.38	32014.0	95.5134659	48.284503693699996	-102.600875359	20497.0	4549762.0	36.0	90502.0	10451.26	10040.855769772346	0.003585351769355832	2013.0	6.5297778894801475	0.0
33053052730000	90.0	47.818184	-103.19992	0.46875	TRAIN	2.0	11095.8767018	10485.48	44558.0	97.6313654932	47.788997351400006	-103.20347319	21647.0	2036196.0	15.0	48782.0	11130.09	10686.217305476637	0.0014036772387468267	2013.0	1.3005684320162825	1.0
33023006660000	100.0	48.921871	-103.607783	0.390625	TRAIN	2.0	8213.75151899	7599.25	58502.0	95.90799033629999	48.895077217600004	-103.608112905	17699.0	2079840.0	26.0	28250.0	8188.39	9777.795290211649	0.0026590861465496285	2011.0	4.393549940363072	1.0
33023007010000	110.0	48.64947	-103.03899	0.4375	TRAIN	3.0	9088.27414634	8628.33	52645.0	127.712294574	48.634051070699996	-103.039808612	19002.0	2609983.0	23.0	41423.0	9128.8	5630.07244323857	0.004085204983040996	2011.0	6.321846260633726	1.0
33053040720000	50.0	47.559918	-103.600265	0.296875	TRAIN	2.0	10686.1486986	9593.15	33640.0	257.547494352	47.587797574	-103.59826351	20760.0	3594147.0	34.0	219456.0	10787.97	10185.623032726933	0.0033380383203615764	2012.0	50.05256683207778	1.0
33061022740000	110.0	48.21543	-102.436963	0.40625	TRAIN	2.0	9882.32440789	9431.23	78270.0	93.09619432790001	48.1977497121	-102.43678214	16140.0	1922280.0	23.0	26116.0	9890.36	6451.966715877557	0.0035648045026952188	2013.0	5.600124351957704	1.0
33061014070000	110.0	48.184018	-102.418976	0.75	TRAIN	2.0	9993.57264706	9469.23	104138.0	108.213365243	48.190168461300004	-102.45931941799999	19886.0	2926800.0	22.0	29483.0	9999.43	10068.471723089257	0.002185038663767519	2010.0	2.8832386887927814	1.0
33061014760000	70.0	48.387529	-102.249501	0.3125	TRAIN	2.0	8716.93425806	8154.68	34083.0	131.36983273799999	48.415228418699996	-102.25030018700001	18535.0	1226096.0	10.0	20094.0	8831.79	10109.810372525357	0.0009891382361805934	2011.0	19.10084426553517	1.0
33053040770000	90.0	47.992706	-102.93261	0.46875	TRAIN	2.0	10400.2363309	9896.79	63511.0	114.27056485799999	48.023000116300004	-102.93606493200001	21193.0	2202520.0	20.0	37554.0	10478.58	11086.934672619334	0.0018039251236315725	2012.0	1.4553738749929361	0.0
33061025120000	110.0	48.268577	-102.463075		TRAIN	2.0	9928.28126984	9531.02	15918.0	83.7142300963	48.2409049245	-102.463859961	19927.0	3788540.0	30.0	75273.0	9930.39	10099.779079639991	0.0029703620013309595	2013.0	1.2902166742804915	0.0
33061025320000	130.0	48.225416	-102.766897	0.375	TRAIN	2.0	10446.3377174	9975.99	57982.0	106.07023028399999	48.199133988999996	-102.7772742	21103.0	2312003.0	35.0	47887.0	10357.71	9917.136992450422	0.00352924438037352	2013.0	0.9600521447664815	0.0
33053051930000	90.0	48.052418	-103.331326	0.53125	TRAIN	2.0	10939.5052229	10394.84	40160.0	100.07958789899999	48.0230158852	-103.334439789	21509.0	2339573.0	35.0	42392.0	10951.24	10756.163030075299	0.0032539484481721344	2013.0	1.0267383653327629	0.0
33055001700000	90.0	47.770453	-102.25094	0.53125	TRAIN	2.0	9699.00268817	9127.25	36884.0	95.1425633466	47.7666233744	-102.21296499200001	18754.0	3016360.0	28.0	61333.0	9767.44	9418.38165941688	0.0029729098917970122	2013.0	0.9207595881572235	1.0
33023010200000	100.0	48.893544	-103.45591	0.4375	TRAIN	2.0	8326.39343195	7797.72	36478.0	111.79060491799999	48.8662538913	-103.46280349700001	18202.0	2519880.0	25.0	28640.0	8329.36	10095.065463590321	0.0024764574425165465	2013.0	2.8279693506800943	1.0
33025007050000	70.0	47.500768	-102.540348		TRAIN	2.0	10652.0459509	10152.9	38821.0	101.776759335	47.4745490305	-102.540377762	20091.0				10707.97	9567.71961464511		2008.0	4.700133533446269	1.0
33105033900000	90.0	48.256427	-103.427054	0.5	TRAIN	2.0	10826.2864567	10358.22	52844.0	106.703740015	48.2837776641	-103.424277998	20820.0	4166480.0	21.0	10064.0	10899.79	10003.440630005822	0.0020992777162099057	2014.0	0.8026493810930552	0.0
33053050740000	90.0	47.763747	-103.272711	0.625	TRAIN	3.0	10999.9246154	10654.24	55979.0	161.236194525	47.7627001796	-103.27111118100001	21166.0	3518620.0	30.0	114667.0	11170.62			2013.0	2.83649227852739	0.0
33053049060000	80.0	47.892242	-103.355292	0.4375	TRAIN	2.0	11327.307161	10880.46	98106.0	70.7675478867	47.9194236012	-103.352956631	21081.0	2652380.0	30.0	77379.0	11336.45	9935.434132918012	0.0030194956353848906	2013.0	1.1307682226476465	1.0
33023008540000	90.0	48.70704	-103.768042	0.75	TRAIN	3.0	9021.70978102	8524.15	15934.0	110.544867771	48.692251525299994	-103.76808831299999	18964.0	2709659.0	25.0	52201.0	9022.34	5396.55992486407	0.004632580819646824	2012.0	21.660705635543735	1.0
33105023800000	80.0	48.374735	-104.041273	0.75	TRAIN	2.0	10042.3505109	9458.29	15877.0	154.59536318600001	48.4029151851	-104.04324405	20016.0	2681865.0	30.0	29062.0	10205.13	10294.48231025868	0.0029141824810466027	2012.0	27.745413328165935	1.0
33105021180000	90.0	48.113122	-103.329585	0.453125	TRAIN	3.0	10833.3496154	10491.38	90050.0	186.67266637900002	48.1119268622	-103.32952500799999	20816.0	4417680.0	38.0	88084.0	11096.04			2011.0	13.223883702264002	1.0
33105024470000	80.0	48.270938	-103.519895	0.265625	TRAIN	2.0	10554.923871	9960.57	75421.0	178.99643082900002	48.283585430500004	-103.537151399	16600.0	2313639.0	20.0	140630.0	10674.13	6234.1184064122735	0.0032081520908278627	2012.0	14.08673543337482	1.0
33025020390000	80.0	47.633082	-102.460883	0.4375	TRAIN	2.0	10146.970069	9639.04	95596.0	107.458727439	47.6354428267	-102.50032075899999	19885.0	9253568.0	39.0	126696.0	10174.75	9736.030778080789	0.004005739185603505	2013.0	2.0157413164653954	1.0
33105025190000	60.0	48.153944	-103.813736	0.46875	TRAIN	2.0	10601.3608491	10079.51	35526.0	141.42124346100002	48.133210006400006	-103.813623056	17960.0	2726876.0	23.0	43820.0	10648.68	7566.212292958791	0.003039830117032809	2012.0	15.260454385004206	1.0
33025015110000	90.0	47.7021	-102.650101	0.203125	TRAIN	2.0	10971.6505283	10367.14	59876.0	103.241739112	47.673448451800006	-102.64530186399999	21685.0	2648140.0	25.0	30521.0	11018.69	10521.657961619507	0.00237605138764195	2012.0	10.719499552203912	1.0
33025013220000	100.0	47.78055300000001	-102.578916		TRAIN	2.0	10689.852716	10150.9	52175.0	168.392032868	47.7810748368	-102.598208926	15650.0	1869045.0	10.0	42508.0	10707.02	4734.6875519812875	0.0021120717872534964	2013.0	10.972176318235277	1.0
33053044030000	90.0	47.963571	-102.838436	0.46875	TRAIN	2.0	10535.3599351	9987.39	83838.0	121.189112529	47.9908464154	-102.835140798	20738.0	1318891.0	28.0	32437.0	10593.04	9985.728300718109	0.0028040017870290365	2012.0	0.9788787463322919	1.0
33061016330000	130.0	48.218687	-102.801823	0.46875	TRAIN	3.0	10369.9104545	9798.09	67030.0	221.265210013	48.227495725299995	-102.79721705600001	20991.0	1821350.0	29.0	39360.0	10526.7	3403.9060312075317	0.008519624141831049	2012.0	10.328626231046249	0.0
33061029090000	120.0	48.111214	-102.744389	0.375	TRAIN	2.0	10701.9564567	10236.29	95439.0	106.890598833	48.13854335550001	-102.74387210200001	20560.0	5915529.0	30.0	96683.0	10763.81	9973.708987394353	0.003007908094964133	2014.0	0.8617406611210737	1.0
33025009360000	70.0	47.55935	-102.733273	0.375	TRAIN	2.0	11138.1775862	10645.74	75481.0	108.09197729799999	47.5316055941	-102.73512124	20125.0	3315840.0	30.0	56639.0	11200.66	10134.603211221664	0.002960155358305704	2013.0	9.798474401955705	1.0
33105021320000	80.0	48.139261	-103.447349	0.34375	TRAIN	2.0	11188.2528462	10626.39	104829.0	124.50931970200001	48.1121693822	-103.446872221	20980.0	3788005.0	35.0	242093.0	11196.65	9886.842070444603	0.003540058569826642	2011.0	14.764570168844322	1.0
33061018210000	120.0	48.036211	-102.441542	0.5625	TRAIN	2.0	10336.6904124	9959.19	34890.0	88.4877457637	48.0362151715	-102.45698339200001	13929.0	1504970.0	18.0	21045.0	10364.66	3767.7755656735076	0.00477735461846237	2012.0	5.779378562568215	1.0
33053041460000	90.0	47.847483	-103.296682	0.28125	TRAIN	2.0	11121.6474101	10666.77	105133.0	83.7776919307	47.820069958699996	-103.29430868899999	21440.0	3206140.0	26.0	103849.0	11147.97	10020.332038353596	0.0025947243964055274	2012.0	1.3690724747031444	1.0
33061020620000	120.0	48.286735	-102.483241		TRAIN	2.0	10017.3675188	9581.55	44126.0	103.216648184	48.2881307963	-102.52436401	19988.0	3475614.0	28.0	72856.0	9964.32	9998.17714673999	0.0028005104919679976	2012.0	0.9051188239937284	0.0
33025006950000	70.0	47.500743	-102.762685		TRAIN	3.0	10840.738125	10314.88	27806.0	114.21100561899999	47.478940165	-102.76150988	18613.0				10893.24	7961.474236924212		2008.0	3.4380124444868203	1.0
33061009000000	90.0	48.270655	-102.251438	0.3125	TRAIN	2.0	9082.39183206	8577.73	24183.0	116.588480457	48.2826920415	-102.265873779	14500.0				9131.67	5620.112769715872		2008.0	8.365948988914768	1.0
33053051350000	60.0	47.704299	-103.45175	0.75	TRAIN	2.0	11024.4514857	10435.05	52054.0	94.11598918700001	47.731493129300006	-103.44642278200001	21088.0	2979820.0	30.0	39467.0	11058.65	10009.382943340088	0.002997187755710856	2013.0	3.0212911086182186	1.0
33061006230000	80.0	48.137454	-102.114115	0.3125	TRAIN	2.0	8806.10596591	8213.34	27841.0	129.749251505	48.1253388038	-102.10365379	13750.0				8870.49	5102.656745751029		2007.0	18.674874181521012	1.0
33061017340000	90.0	47.889488	-102.213607	0.375	TRAIN	2.0	9737.2977	9186.0	47476.0	108.995519067	47.8664988348	-102.195043015	19170.0	3691578.0	20.0	36458.0	9774.23	9540.51517710605	0.002096322853507231	2011.0	6.654677468665425	1.0
33061014470000	70.0	48.460125	-102.227397	0.5	TRAIN	2.0	8543.10201031	8050.23	30581.0	94.19855851540001	48.48739882130001	-102.227937085	18278.0	3809923.0	31.0	49574.0	8602.93	9953.506542757477	0.0031144802956458288	2010.0	19.975585057708617	1.0
33061020940000	90.0	48.088295	-102.243313	0.75	TRAIN	2.0	9362.76740196	8906.3	110811.0	80.3581771686	48.0722545478	-102.22537490299999	16517.0	6972110.0	34.0	93360.0	9391.36	7306.68767104546	0.004653271294834913	2012.0	7.371473608336455	1.0
33061028110000	140.0	48.314594	-102.695793	0.71875	TRAIN	3.0	10241.5973485	9744.93	97177.0	110.25107839	48.2977631223	-102.690410489	20821.0	4979421.0	44.0	88898.0	10236.76	6279.268324246537	0.007007185826109709	2014.0	6.193607286047007	1.0
33053041120000	80.0	47.963066	-103.355813	0.453125	TRAIN	2.0	11295.736771700002	10791.55	116868.0	120.259319156	47.9356066828	-103.35636060600001	21115.0	4179244.0	28.0	91921.0	11358.18	10021.23314869502	0.002794067315322985	2012.0	1.0718510215195698	1.0
33013017040000	120.0	48.690399	-102.76969		TRAIN	2.0	9072.24349593	8701.1	35105.0	83.7320356366	48.6629171266	-102.76953660299999	18951.0	4149884.0	36.0	58992.0	9024.24	10028.63852907239	0.003589719571169932	2013.0	21.322295452206404	1.0
33061016030000	80.0	48.123918	-102.110303	0.34375	TRAIN	2.0	8846.3596347	8254.35	29405.0	95.0569332686	48.09643569510001	-102.10992717399999	18725.0	3126520.0	21.0	42074.0	8851.35	10029.14593420714	0.002093897141168698	2011.0	18.87382739567954	1.0
33025008120000	70.0	47.500461	-102.710924	0.28125	TRAIN	2.0	10746.0917187	10115.27	28042.0	141.975669423	47.4736368721	-102.710013655	20370.0	1108080.0	30.0	67560.0	10827.91	9791.122463363097	0.0030640000788730274	2008.0	8.25354857211803	1.0
33053034370000	90.0	47.745682	-102.677243	0.21875	TRAIN	2.0	10789.900266	10219.98	79059.0	113.515305348	47.718291326199996	-102.677168305	20836.0	3510781.0	30.0	67189.0	10833.75	9995.30705074025	0.0030014085458013227	2012.0	17.526818327436644	1.0
33023011780000	90.0	48.953172	-103.873521	0.1875	TRAIN	2.0	7892.18037313	7393.88	34586.0	118.51937332899999	48.980679602399995	-103.873511002	17706.0	2272513.0	30.0	68423.0	8004.11	10037.959619239244	0.002988655178737772	2014.0	21.041443630610125	0.0
33105022080000	90.0	48.257547	-103.141906	0.65625	TRAIN	2.0	10500.4044505	9892.12	40803.0	136.056990748	48.285401084300005	-103.13699631799999	20326.0	4323269.0	38.0	72481.0	10608.66	10234.110532357874	0.0037130730491773418	2011.0	15.572739621622997	1.0
33025014940000	40.0	47.125332	-102.616397	0.34375	TRAIN	2.0	10042.1639104	9341.34	12320.0	105.23787014	47.0960647829	-102.617649468	20297.0	2047514.0	21.0	80536.0	10086.66	10684.599407453043	0.001965445703593852	2012.0	12.109080887763506	1.0
33053027930000	90.0	47.903748	-102.964783	0.1875	TRAIN	2.0	8811.02632411	1765.0	28715.0	2689.66986624	47.8900881789	-102.982676304	17395.0				10597.75	6634.199672094361		2007.0	22.967407286809287	1.0
33105021080000	80.0	48.03934	-103.379655	0.25	TRAIN	2.0	11021.040687	10510.6	81931.0	119.73349202799999	48.06739163050001	-103.381237372	21110.0	2590035.0	30.0	55984.0	11070.04	10243.758072628387	0.002928612701246904	2011.0	18.800166666072627	1.0
33105027110000	80.0	48.162792	-103.460301	0.21875	TRAIN	3.0	10964.7787778	10471.26	62516.0	115.95412581299999	48.1609953913	-103.47302493	20826.0	3315300.0	30.0	64018.0	11011.59	3165.751318296186	0.009476423440659281	2013.0	12.645772139848924	0.0
33053033130000	90.0	47.985038	-103.063678	0.5	TRAIN	3.0	10521.2456522	10118.99	97748.0	157.185142561	47.99141618189999	-103.06107223299999	20665.0	2137366.0	20.0	28923.0	10657.03	2412.93885326168	0.008288647668367179	2010.0	20.993895886957493	1.0
33013015340000	80.0	48.851494	-102.379557	1.0	TRAIN	2.0	7065.93820513	6545.13	11625.0	168.876326458	48.864676842399994	-102.38390662	11820.0	1393298.0	18.0	21898.0	7190.0	4922.670201439927	0.0036565520872665473	2011.0	47.26791410697843	1.0
33007017060000	10.0	47.138325	-103.531796		TRAIN	2.0	10443.582994	9832.33	11974.0	124.744133173	47.110786949099996	-103.52195018399999	20715.0	2884595.0	40.0	77136.0	10509.43	10342.148292548572	0.0038676683865401205	2013.0	21.512846435145143	0.0
33025019650000	80.0	47.517262	-102.899254		TRAIN	2.0	11238.4629457	10732.92	63815.0	115.861806399	47.5447264676	-102.89690241	21195.0	2732199.0	29.0	53059.0	11318.02	10038.952999233108	0.002888747462231904	2012.0	1.5454191515345874	1.0
33053043600000	80.0	47.929249	-103.410404	0.546875	TRAIN	2.0	11304.9673729	10830.27	54788.0	105.096939452	47.928145907799994	-103.372184901	20440.0	3189472.0	27.0	79081.0	11319.28	9353.756287543763	0.002886540890097322	2013.0	1.4504969388347324	0.0
33025021180000	50.0	47.298165	-102.966105		TRAIN	2.0	10787.997197	10144.3	28823.0	147.217499296	47.271232214799994	-102.966103282	20411.0	2561548.0	32.0	64870.0	10874.15	9828.199451809076	0.003255937179226635	2013.0	5.7324488170992245	1.0
33053043290000	80.0	47.944608	-103.3392	0.28125	TRAIN	3.0	11233.4371277	10790.14	94661.0	118.048813827	47.9630699333	-103.338407942	21130.0	2819559.0	30.0	55897.0	11273.12	6739.831966818071	0.004451149546115946	2012.0	4.6290838524014015	1.0
33023011520000	90.0	48.953445	-103.766436	0.40625	TRAIN	2.0	8062.89904167	7413.67	25856.0	118.40558472	48.980638686300004	-103.768342742	17852.0	2404500.0	30.0	64483.0	8163.1	9933.914110180138	0.0030199576589107426	2014.0	3.2592821210476157	1.0
33023007760000	90.0	48.980963	-103.694494	0.40625	TRAIN	2.0	7952.50217391	7562.3	48389.0	79.30742384189999	48.953303335	-103.69453799	18344.0	860066.0	11.0	30942.0	7933.62	10093.454883634216	0.0010898151452418616	2011.0	17.97546690677924	0.0
33061013670000	110.0	48.542704	-102.834792	0.40625	TRAIN	3.0	9548.94666667	9109.58	44068.0	155.215419946	48.5440774797	-102.84100546299999	19560.0	2989384.0	28.0	66386.0	9652.39			2010.0	26.107798292926105	0.0
33061011020000	110.0	47.90383900000001	-102.529911	0.171875	TRAIN	2.0	10334.7646341	9885.66	82025.0	100.142046555	47.8773827679	-102.52979732	19880.0				10367.24	9654.33775045083		2009.0	4.769284161026597	1.0
33025006310000	70.0	47.506517	-102.789147	0.28125	TRAIN	3.0	10891.7718519	10548.19	20761.0	110.08164623299999	47.5026444786	-102.789043616	20620.0				10970.74			2007.0	12.52409868547383	1.0
33023008400000	100.0	48.952967	-103.582623	0.375	TRAIN	2.0	7775.97544118	7267.37	40913.0	119.397320986	48.9819152436	-103.58264924299999	18140.0	1001196.0	40.0	24107.0	7877.26	10563.673971562388	0.003786561390258802	2012.0	1.8704896498701806	1.0
33023006590000	100.0	48.953188	-103.366104	0.0	TRAIN	2.0	7612.99958801	6995.04	17876.0	114.273701095	48.9806956154	-103.36470017200001	17380.0	561760.0	30.0	8890.0	7704.08	10043.5962726269	0.0029869778897587554	2011.0	21.99428519515674	1.0
33053051500000	90.0	48.02324	-103.023714	0.5	TRAIN	2.0	10645.0172822	8137.11	81034.0	492.83848955900004	47.992900882600004	-103.020634524	21686.0	3353260.0	30.0	54188.0	10735.61	11096.721564067951	0.002703501194185347	2013.0	1.2249893694711806	1.0
33053036220000	80.0	47.819901	-103.360587	0.21875	TRAIN	2.0	11092.654264700002	10554.94	76976.0	125.424387438	47.8474888166	-103.35973774600001	20978.0	2782136.0	20.0	51919.0	11136.04	10069.380018573907	0.001986219604693451	2011.0	2.8283632918006374	1.0
33061012900000	130.0	48.387006	-102.831059	0.375	TRAIN	4.0	9469.91161074	8108.09	24991.0	490.59186972	48.402425517	-102.826389619	19825.0	1059161.0	22.0	35127.0	9869.89	5739.445794215329	0.0038331227071041166	2010.0	7.782125004228846	1.0
33053036910000	70.0	47.726587	-103.403552	0.75	TRAIN	3.0	10936.7487805	10526.86	27120.0	169.53145205299998	47.731678871599996	-103.40334780399999	20851.0	1942620.0	27.0	33239.0	11044.33			2011.0	11.674645481809996	1.0
33025014530000	60.0	47.348251	-102.792708	0.28125	TRAIN	2.0	10818.6373984	10178.37	31598.0	171.198899144	47.3475105542	-102.76172576100001	18300.0	2029900.0	22.0	41839.0	10911.14	7665.029291294869	0.002870178203361242	2012.0	23.87700191482579	0.0
33089006440000	40.0	46.920394	-103.207632	0.625	TRAIN	2.0	10627.5865926	10044.37	104973.0	141.22584865299999	46.9478678284	-103.20819631799999	20394.0	1747280.0	30.0	28870.0	10684.1	10026.62073296455	0.002992034983568184	2011.0	4.899936503596328	1.0
33061005360000	90.0	47.993893	-102.15588		TRAIN	2.0	9235.04469027	8771.1	121578.0	110.452618545	48.0058428455	-102.169293522	14520.0				9257.18	5453.715357790159		2007.0	13.439083721640097	1.0
33061013410000	140.0	48.284696	-102.709106	0.4375	TRAIN	3.0	10333.7837342	9660.31	63250.0	173.781870937	48.311034611800004	-102.703272869	20112.0	1102913.0	22.0	33062.0	10456.79	9715.132792480623	0.0022645084189716574	2010.0	3.8993539885563444	1.0
33105028540000	50.0	48.054043	-103.784065		TRAIN	2.0	10330.1681633	9493.45	53422.0	205.45444910900002	48.084939917	-103.78501592	21240.0	4470034.0	33.0	65299.0	10418.46	11277.158040614086	0.002926269178914781	2012.0	17.948849864072553	1.0
33061011200000	90.0	48.065006	-102.275916	0.75	TRAIN	2.0	9457.50245614	8527.85	23090.0	254.958190249	48.052931048199994	-102.26188886899999	14773.0		20.0		9573.01	5578.556337943778	0.0035851569453490325	2009.0	5.467578124292256	1.0
33061005660000	110.0	47.849139	-102.593934	0.1875	TRAIN	2.0	10548.7218699	10063.53	26507.0	114.945258914	47.874524880600006	-102.591525814	19646.0	1009300.0	30.0	64532.0	10579.92	9282.453112916393	0.00323190428597538	2008.0	11.253006089123996	1.0
33061026580000	100.0	47.847008	-102.451915		TRAIN	2.0	10229.2013194	9671.73	70374.0	127.862061761	47.82015824760001	-102.45046378299999	20746.0		25.0	98004.0	10273.09	9804.34649101599	0.0025498894824768008	2013.0	4.9737492206240255	0.0
33105024700000	130.0	48.342764	-102.835825	0.375	TRAIN	2.0	9831.45685824	9331.88	66985.0	88.6706592141	48.3720185454	-102.83676031700001	20300.0	3611924.0	30.0	56319.0	9945.3	10677.855295137711	0.0028095529645977557	2012.0	21.036455036482828	1.0
33053038460000	60.0	48.109976	-103.657404	0.25	TRAIN	2.0	10614.5525954	10193.0	78165.0	85.5135262778	48.080286064	-103.65498092	20924.0	3053400.0	20.0	77312.0	10643.5	10850.41102301169	0.0018432481458613638	2012.0	14.146140359285146	1.0
33105020830000	80.0	48.053881	-103.42184	0.3125	TRAIN	2.0	11235.855869600002	10750.13	30138.0	67.6596768179	48.0814184901	-103.428984215	21611.0	2901080.0	24.0	71647.0	11261.72	10198.765814497601	0.0023532259134613986	2011.0	8.06909469162849	1.0
33061028360000	90.0	48.282037	-102.367013	0.34375	TRAIN	2.0	9465.2963981	8856.41	66306.0	120.152863041	48.2555603579	-102.36719747299999	18796.0	3300000.0	29.0	53658.0	9456.82	9661.849513756899	0.003001495723847564	2014.0	2.9829947828540475	1.0
33105023370000	90.0	48.171381	-103.13789	0.375	TRAIN	2.0	10737.4763907	10175.32	38038.0	100.91185515299999	48.1966504387	-103.136684571	19725.0	2307076.0	24.0	57219.0	10852.74	9225.880866389823	0.0026013776188496818	2011.0	1.8573942749613253	1.0
33105022640000	70.0	48.111503000000006	-103.565934		TRAIN	2.0	10640.0842537	10167.99	58710.0	102.35089374200001	48.138970506599996	-103.56558992	20586.0	2631768.0	30.0	53514.0	10703.23	10023.678141013019	0.0029929133375952675	2012.0	12.356949741649775	1.0
33023011680000	100.0	48.895012	-103.62066		TRAIN	2.0	8086.48414063	7572.4	69268.0	111.37910178700001	48.9222350225	-103.61921954700001	17985.0	2010660.0	30.0	53088.0	8167.78	9940.117414176115	0.00301807300155383	2014.0	1.274079619431277	1.0
33061029920000	120.0	48.042471	-102.502836	0.75	TRAIN	2.0	10401.3143373	9890.15	59615.0	101.79560514	48.0331398874	-102.462335098	20919.0	2536556.0	32.0	59515.0	10490.5	10452.30405144479	0.003061525941314034		0.1597966621897239	1.0
33089007550000	40.0	46.98011	-102.818362		TRAIN	2.0	10237.4539785	9604.36	13799.0	131.479464631	46.9493880003	-102.81451581700001	21470.0	1634625.0	30.0	26260.0	10337.96	11251.787180867368	0.0026662431058963013	2013.0	50.731934768187344	1.0
33105032650000	90.0	48.256385	-103.417046	0.578125	TRAIN	2.0	10850.6199206	10356.33	70244.0	119.220215618	48.2837776641	-103.41868238100001	20700.0	4605843.0	23.0	111170.0	10924.97	10003.915647144504	0.0022990997536614646	2014.0	0.8641468161358233	1.0
33061009200000	110.0	48.358112	-102.506504	0.375	TRAIN	2.0	9554.65237705	8650.47	33516.0	284.61702207400003	48.371760243500006	-102.52025197399999	15270.0				9722.72	5992.8825553942615		2008.0	11.242199555291823	1.0
33061017260000	120.0	47.995657	-102.4725	0.625	TRAIN	2.0	10261.6184946	9748.44	59745.0	99.93581305010001	48.0025392226	-102.512194455	20148.0	1411060.0	30.0	23782.0	10236.76	10012.696940657841	0.0029961957480387877	2011.0	2.21728683799028	1.0
33105024130000	90.0	48.37353	-103.526387	0.53125	TRAIN	2.0	10202.3457037	9556.98	73479.0	168.15670974	48.4007571028	-103.525092306	19895.0	2786633.0	38.0	56336.0	10318.93	9940.55334103938	0.0038227248218786515	2012.0	27.058030119995127	1.0
33025008260000	60.0	47.243248	-102.599682	0.1875	TRAIN	2.0	10368.650662	9922.89	18987.0	63.582993638599994	47.269584076	-102.599662999	19773.0				10355.08	9610.451966800254		2008.0	21.180174256150433	1.0
33025016690000	90.0	47.675536	-102.607461		TRAIN	2.0	10929.6242601	10347.78	122332.0	104.721634306	47.702334564	-102.60457494399999	20722.0	9384700.0	39.0	49185.0	10949.14	9804.883849029276	0.003977609587273301	2013.0	3.110713123658915	0.0
33025017520000	90.0	47.753953	-102.472118	0.59375	TRAIN	2.0	10507.2648421	10065.4	77980.0	114.35287099600001	47.74942956020001	-102.498101202	17221.0	2297960.0	23.0	49787.0	10526.1	6585.199403511422	0.0034926808727668477	2013.0	3.093703901390417	1.0
33105017310000	100.0	48.161031	-102.940925	0.375	TRAIN	3.0	9693.42471698	9263.32	56739.0	103.27511423	48.1622794134	-102.955711623	19200.0	854222.0	10.0		9724.19	3627.9323121591865	0.0027563910072094036	2009.0	12.94781721286346	0.0
33105030660000	80.0	48.631024	-103.680908	0.1875	TRAIN	2.0	9243.03308696	8802.21	28508.0	77.20520320119998	48.6039079948	-103.680273916	18959.0	2910111.0	25.0	65063.0	9196.16	9896.241589814848	0.0025262115696255685	2013.0	16.318271373373666	0.0
